keyword,job_title,company,location,posted_time,job_url,job_description
data analyst,Global Reporting Analyst,SPS,"Ho Chi Minh City, Vietnam",3 weeks ago,https://vn.linkedin.com/jobs/view/global-reporting-analyst-at-sps-4348420161?position=1&pageNum=2&refId=t1CsntJvWkGb9l6IAD63mw%3D%3D&trackingId=x4XM8YI%2Bmj1VVHsOXb9xAg%3D%3D,"Principle duties: - The Global Reporting Analyst will conduct full lifecycle analysis to include requirements, activities, and design, develop analysis and reporting capabilities. You will also monitor performance and quality control plans to identify improvements. - Optimize and develop processes and make sure that changes are implemented and anchored successfully throughout the entire organization. Responsibilities: By Plan, co-ordinate and manage the activities of a highly skilled 24x7x365 Service and Technical Support team. You will work closely with the teams that deliver and support wide range of ICT Service offerings to ensure that the company is delivering overall superior service and support to customers. Tasks: 1. Prepare reports for internal and external audiences using business analytics reporting tools. 2. Identify, evaluate, and implement external services and tools to support data validation and cleansing. 3. Set up and maintain automated data processes, develop and support reporting processes. 4. Acquire data from multiple data sources and maintain databases/data systems. 5. Liaise with internal and external clients to fully understand data content. 6. Gather, understand, and document detailed business requirements using appropriate tools and techniques. 7. Create data dashboards, graphs and visualizations. 8. Maintain and provide daily/monthly report dashboards to inform stakeholders of customer and/or employee metrics, and supervise accordingly, and hours may vary based on needed coverage across the departments. 9. Work with management to prioritize business and information needs 10. Locate and define new process improvement opportunities. Requirement: *** Education: • Bachelor’s Degree IT or related fields. *** Technology skills and experience: • 3–5 years working with Power BI: - DAX, M Query, SQL - Setting up visuals, doing calculations - Field Parameters, Query Parameters • Experience with different data sources (cloud & on-premise). • Bonus if you know SSAS Cube. • Good at Data Modeling: Star schema, fact/dimension, relationships. • Know how to make Power BI faster: DAX tuning, query folding, incremental refresh. • Understand enterprise Power BI: workspaces, dataflows, deployment pipeline, gateway. • Can manage scheduled refresh and fix basic refresh errors. • Basic knowledge of accounting and finance for Global Finance. *** Soft-skills • Fluently in English Communication (verbal and written) • Problem Solving, Analytic and Process Thinking *** Nice to have: • Skills with Power Platform (Power Apps, Power Automate) to support the team. • Can write documentation: calculation logic, data dictionary, KPI definition. • Experience working with Finance, Operations, or IT in multinational companies. What are you waiting for? Join our international team today! SPS is a leading technology-driven business transformation company. With our innovative Enterprise Workplace Solutions, we empower organizations to adopt hybrid work concepts to enhance productivity and flexibility. Our Technology Business Solutions bring together cutting-edge technology, deep vertical process expertise, and a diverse global workforce to support clients in their digital transformation journey and efficiently tackle their most complex challenges. Headquartered in Zurich, Switzerland, SPS operates in more than 20 countries and focuses on clients in banking, insurance and health. SPS has more than 8,500 employees and is recognized with a world-class NPS by its global client base. We act with precision, connect people to the right information, and turn data into insights for better outcomes. Discover how our dedicated team at SPS makes an impact that matters by visiting www.spsglobal.com. 1. Great Benefits: - Competitive and performance-oriented remuneration system - On-going training and development plan - Promotion & bonus opportunities - Private medical care for you and your family, - Professional and challenging working environment. 2. Advance your career: - We provide you with support to sharpen your skills and knowledge for further steps in your career path - Opportunities to learn and grow through different types of training: Talent Development program, Succession planning as well as promotions or transfers. 3. Break your limits: The innovation is a key value of SPS Vietnam. Joining our team, you are encouraged to think out of the box, cross your boundaries and improve yourself in our continuous improvement process during daily business operation. 4. Go Global: The moment you join SPS Vietnam is the moment you take the chance to extend your horizon. You will work, cooperate and exchange your creative ideas with 7,500 employees of SPS. Our customers, which are 20% of Fortune 100, are located from around the world. Notes: "" By applying for the job at SPS Vietnam, it is considered that Candidates agree to provide personal data for SPS Vietnam to process in accordance with the Terms and Conditions of personal data processing of candidates which are in line with Decree 13/2023/ND-CP on personal data protection"""
data analyst,Data Analyst,Dr. Pong Vietnam (LIT Trading JSC),"Ho Chi Minh City, Vietnam",1 day ago,https://vn.linkedin.com/jobs/view/data-analyst-at-dr-pong-vietnam-lit-trading-jsc-4329060524?position=2&pageNum=2&refId=t1CsntJvWkGb9l6IAD63mw%3D%3D&trackingId=oFoRTv%2BUDP81PtCSFk9uxw%3D%3D,"GIỚI THIỆU: - Bạn là người thích mày mò, “đào bới’ dữ liệu hơn là ngồi chờ dữ liệu “gọn gàng”, “sạch sẽ” từ trên trời rơi xuống? - Bạn không chỉ muốn “làm báo cáo cho xong”, mà tò mò đằng sau con số đó đang kể câu chuyện gì : khách mua lại vì đâu, sản phẩm nào đang kéo doanh thu, chiến dịch nào đốt tiền vô ích? - Bạn sẵn sàng làm việc với nhiều phòng ban khác như marketing, ads, operation, dù đôi lúc mỗi team nói một “ngôn ngữ” khác nhau? - Bạn vừa tốt nghiệp hoặc sắp sửa hoàn thành chương trình đại học và đang muốn học nhanh, làm thật, va chạm nhiều, hơn là chỉ ngồi nghiên cứu hàng trăm trang lý thuyết suông? ✨ Nếu đọc tới đây mà bạn cảm thấy … hơi đúng đúng thì 👉 kéo xuống tiếp nhé 👇 BẠN SẼ LÀM GÌ Ở VỊ TRÍ NÀY? - Hỗ trợ đảm bảo nguồn dữ liệu luôn sẵn sàng và cập nhật (push/upload/ETL), chuẩn hóa dữ liệu và theo dõi các pipeline / hệ thống xuất báo cáo tự động - Xây dựng và phát triển Automation tool để thu thập, xử lý tự động dữ liệu đầu vào cho các team vận hành - Trích xuất và truy vấn dữ liệu từ database để kiểm tra tính chuẩn xác của dữ liệu và xây dựng dashboard - Tham gia phân tích hành vi khách hàng như retention, cross-sales, LTV, … - Đánh giá và so sánh hiệu suất kinh doanh của các dòng sản phẩm từ đó phân tích các insights và đề xuất phương án tối ưu hiệu quả - Phân tích và kiểm duyệt dữ liệu để đảm bảo việc triển khai các chiến dịch marketing và thương mại điện tử không “chạy sai do sai data” - Tham gia vào những dự án ad-hoc xây dựng các mô hình dự đoán hành vi khách hàng và hiệu suất quảng cáo trong lĩnh vực thương mại điện tử - Hỗ trợ các tác vụ vận hành khác liên quan đến team Digital Ads và team Marketing , nơi data gắn liền với tiền thật 💰 BẠN CẦN CÓ NHỮNG KỸ NĂNG NÀO? - Giao tiếp tốt, có khả năng đơn giản hóa và truyền tải các khái niệm phức tạp một cách rõ ràng, dễ hiểu - Hiểu biết rõ về cơ sở dữ liệu, SQL, Python và các công cụ phân tích dữ liệu khác - Có khả năng làm việc trong môi trường nhiều dữ liệu, phân tích và xử lý các nguồn dữ liệu nhiễu và chưa hoàn chỉnh (Noisy/Incomplete Data) - Có khả năng phân tích logic và giải quyết vấn đề hiệu quả - Kỹ năng trực quan hóa dữ liệu (data visualization) và truyền đạt thông điệp qua hình ảnh, bảng biểu tốt (chart, pivot table, ...); hiểu biết rõ ý nghĩa và từng tình huống sử dụng thích hợp của các loại biểu đồ - Có kiến thức về ngành làm đẹp và thương mại điện tử là một lợi thế - Ứng viên mới tốt nghiệp các ngành liên quan (Data Science, Information System, AI, ...) - Có kinh nghiệm từng làm BI & Analytics là một lợi thế BẠN SẼ NHẬN ĐƯỢC GÌ? - Cơ hội được “đắm mình” trong business data, nơi bạn có thể thỏa sức đào sâu và khai phá - Được va chạm với nhiều mảng: E-Commerce, Marketing, Ads, Operation, ... - Môi trường startup: năng động, linh hoạt, nhiều đổi mới và thách thức - Lương thưởng cạnh tranh, xứng đáng năng lực - Làm việc trong môi trường cởi mở, năng động và thử thách giúp phát huy tối đa năng lực bản thân - Các chế độ khác theo đúng luật hiện hành như BHYT, BHXH, BHTN, khám sức khỏe hằng năm, công đoàn, sinh nhật, ngày phép năm…"
data analyst,Data Analyst,PNJ Group,"Biên Hòa, Dong Nai, Vietnam",3 days ago,https://vn.linkedin.com/jobs/view/data-analyst-at-pnj-group-4328684016?position=3&pageNum=2&refId=t1CsntJvWkGb9l6IAD63mw%3D%3D&trackingId=nCA35rECyVwSUKrEz53vRQ%3D%3D,"PNJ TUYỂN DỤNG CHUYÊN VIÊN CAO CẤP CUNG ỨNG 📍  Văn phòng chi nhánh Đông Nam Bộ tại Biên Hòa 📩 Mời bạn gửi CV về: tuyendung.dnb@pnj.com.vn 📞 Hotline: 0937 185 402 (Ms Trinh) MÔ TẢ - Phân tích dữ liệu và lập báo cáo hàng hoá (doanh thu, tồn kho,...các chỉ số có liên quan đến cung ứng) - Dự báo các xu hướng hàng hóa. - Điều chuyển nội bộ - Đề xuất những giải pháp nhằm nâng cao hiệu quả hoạt động cung ứng hàng hóa YÊU CẦU - Tốt nghiệp Đại học chuyên ngành Thống kê, Dự báo hoặc Toán thống kê, Quản trị kinh doanh, Cung ứng. - Có từ 3-5 năm kinh nghiệm ở vị trí tương đương. - Thành thạo xây dựng các mô hình dự báo, phân tích. - Sử dụng được Power BI, Python,..., các phần mền phân tích số liệu ------------------------------ VƯƠN CAO TỎA SÁNG CÙNG PNJ LinkedIn: https://www.linkedin.com/company/pnjgroup/ Fanpage: https://www.facebook.com/tuyendungdnb.pnj.com.vn Website: https://tuyendung.pnj.com.vn/ #tuyendung #PNJDNB #PNJDongNamBo #BienHoa #chuyenviencaocap #chuyenviencungung #cungung #ungtuyen #DongNai"
data analyst,Business Intelligence Specialist,JTI,"Ho Chi Minh City, Vietnam",3 weeks ago,https://vn.linkedin.com/jobs/view/business-intelligence-specialist-at-jti-4348515583?position=4&pageNum=2&refId=t1CsntJvWkGb9l6IAD63mw%3D%3D&trackingId=VOdb%2BdesTB7OrP7g1fZXaQ%3D%3D,"This position will remain open until filled. Local Applicants Welcome Department: Marketing & Sales Location: Ho Chi Minh Reporting to: Strategic Insights and Business Intelligence Manager Role: Permanent Strategic Insights and Business Intelligence Specialist The Strategic Insight & Business Intelligence Specialist supports JTI Vietnam by delivering high-quality data, analysis, and insights that guide strategic decision-making. The role exists to manage key research vendors and internal data streams (Nielsen, Ipsos, GfK, etc.), provide timely and accurate market intelligence, and translate findings into actionable recommendations for Marketing, Commercial and HQ stakeholders. Within established business priorities, the role ensures that insights are effectively integrated into portfolio, pricing, and trade strategies, enabling JTI Vietnam to remain competitive and future-ready. WHAT WILL YOU DO Nielsen Report & Vendor Management Take responsibility for Nielsen deliverables, including monthly/quarterly RA reports, ad hoc analyses, HQ/regional requests, and vendor management. Ensure accuracy, timely delivery, and effective communication between JTI Vietnam, Nielsen, and internal stakeholders. Market Research & Consumer Insights Lead and support market research projects (both in-house and outsourced) across consumer trackers, intercepts, and ad hoc studies. Translate findings into clear, actionable insights that address business questions and shape portfolio, brand, and commercial strategies. Commercial Analysis & Performance Tracking Support ongoing commercial performance analysis, including tracking of NPL, MPI, distribution expansion, and other business initiatives. Provide fact-based assessments and actionable insights to measure effectiveness and inform decision-making. Data Integration & Business Intelligence. Consolidate and synthesize data from multiple sources (Nielsen, Ipsos, GfK, internal RA, financial, etc.) into coherent insights dashboards and reports. Ensure alignment of local, regional, and HQ narratives while enhancing accessibility and usability of insights across functions. WHO ARE WE LOOKING FOR Bachelor of Business 1-3 years in FMCG sales and/or marketing functions; preferably experiences with market research agency Fluent Vietnamese/English Proven team player, can effectively communicate with various organizational functions. Displays high levels of curiosity and attitude towards challenging status quo. Ability to understand and provide insights from large quantity of data Strong analytical skills Strong command of MS Powerpoint, Excel and PowerBI Are you ready to join us? Build your success story at JTI. Apply now! Next Steps: After applying, if selected, please anticipate the following within 1-3 weeks of the job posting closure: Phone screening with Talent Advisor > Assessment tests > Interviews > Offer. Each step is eliminatory and may vary by role type. At JTI, we strive to create a diverse and inclusive work environment. As an equal-opportunity employer, we welcome applicants from all backgrounds. If you need any specific support, alternative formats, or have other access requirements, please let us know."
data analyst,Business Intelligence Analyst,UrBox - Digital Rewards & Loyalty Solution,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",3 months ago,https://vn.linkedin.com/jobs/view/business-intelligence-analyst-at-urbox-digital-rewards-loyalty-solution-4301356699?position=5&pageNum=2&refId=t1CsntJvWkGb9l6IAD63mw%3D%3D&trackingId=Q4%2B83kNV%2FxDRNox%2B2%2BWxdg%3D%3D,
data analyst,"Senior Business Intelligence Analyst (Business Development) - BI & Planning, Shopee",Shopee,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",1 week ago,https://vn.linkedin.com/jobs/view/senior-business-intelligence-analyst-business-development-bi-planning-shopee-at-shopee-4016411713?position=6&pageNum=2&refId=t1CsntJvWkGb9l6IAD63mw%3D%3D&trackingId=6ePf8AcXfUagm7CF5dy6fA%3D%3D,
data analyst,Data Analytics (Middle),Amaris Consulting,"Ho Chi Minh City, Vietnam",1 week ago,https://vn.linkedin.com/jobs/view/data-analytics-middle-at-amaris-consulting-4349751946?position=7&pageNum=2&refId=t1CsntJvWkGb9l6IAD63mw%3D%3D&trackingId=bnzIC5iZNwxIRTXJEwjEww%3D%3D,
data analyst,Data Analyst - XM Project,Yum! Brands,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",1 week ago,https://vn.linkedin.com/jobs/view/data-analyst-xm-project-at-yum%21-brands-4331782069?position=8&pageNum=2&refId=t1CsntJvWkGb9l6IAD63mw%3D%3D&trackingId=QJhfI89A2Ywm4je%2FKjPCJg%3D%3D,
data analyst,Senior Data Analyst,Trusting Social,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",1 month ago,https://vn.linkedin.com/jobs/view/senior-data-analyst-at-trusting-social-4339563051?position=9&pageNum=2&refId=t1CsntJvWkGb9l6IAD63mw%3D%3D&trackingId=SloeeGL3sGrII7n38jQLOg%3D%3D,
data analyst,"Senior Business Intelligence Associate (Operation) - Business Intelligence & Planning, Shopee",Shopee,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",2 weeks ago,https://vn.linkedin.com/jobs/view/senior-business-intelligence-associate-operation-business-intelligence-planning-shopee-at-shopee-4290507343?position=10&pageNum=2&refId=t1CsntJvWkGb9l6IAD63mw%3D%3D&trackingId=D2zr4nMrAqhzFaKjs2Ep1w%3D%3D,
data engineer,Python Developer (All Level),Saigon Technology - Accelerate Software Development,"Da Nang, Da Nang City, Vietnam",1 month ago,https://vn.linkedin.com/jobs/view/python-developer-all-level-at-saigon-technology-accelerate-software-development-4337155204?position=1&pageNum=0&refId=AMJ0F8J%2BzGR1%2FCfAvzKJ4A%3D%3D&trackingId=uqslbsUdrRqs1Prd0pSmmQ%3D%3D,"Job Description Work closely with our clients to develop product and configure the application to their business environment Work within a team & communicate effectively across teams Deal with technical challenges, programing tasks while managing client expectations and building long-term customer relations Implement assigned tasks from client/manager Job Requirements MUST HAVE SKILLS: From 1+ years of experience in Python Experience with any Python Web Framework: Django/FastAPI/Flask Experience working with Jinja2 Experience with Python ORM: SQLAlchemy, Pydantic Experience working with Docker, Git, Git flow, CI/CD Experience with Unit Test, Intergration Test Experience with Scaling and Building Stable Systems Have knowledge with Caching, DB, DB design Good at English NICE TO HAVE Experience with AI/ML/DL, especially ChatGPT and OpenAI... integration Experience with Data Engineer, Big Data/ ETL/ Airflow Experience working with micro-service projects Experience with NoSQL (MongoDB/DynamoDB), Vector Database (OpenSearch, Qdrant...) Experience with cloud services: AWS/Azure/GCP Skills Tags : Python, Django, DB Benefits Competitive Salary and Brilliant Health Benefits Attractive salary (13th-month salary, salary review twice/year) and project bonus Bonus programs for candidate referral, technical article writing Interest-free loan support for personal plan Allowance for sickness, maternity, paternity and periodic health examination PVI health care program The staff of the quarter and year reward Progressive and Fun Working Environment A professional English-speaking working environment with Agile – Scrum model Hybrid Working Model: Flexible working time and WFH support. Surrounded with friendly, open-minded, young and supportive colleagues Annual company trip and regular team-building parties, party celebration (Christmas, Birthday, Mid-autumn,...), Sports clubs (football, badminton, swimming …) Valuable Training Sponsor examination fee for professional certificates (AWS, Azure, IELTS, PMP, Scrum Master,...) Sponsor fee for joining any technical training sessions and courses. Free English workshops"
